"","#features","#attributes","#binary constraints","#edges in BIG","#edges in Mutex graph","#mandatory relations","#mutex groups","#or groups","#xor groups","#implies","#excludes","#complex constraints","#cross tree constraints","#variables","#configurations","#distinct configurations","max domain size","real max domain size","enable or groups","Synthesis","Domain extraction","Feature and attribute extraction","Binary implications","Sicstus","Implication and Mutex graph","Hierarchy","Place attributes","Mandatory features","Feature groups","Mutex","Or","Xor","Group processing","Cross tree constraints","Binary implies","Binary excludes","Complex constraints","AFM construction","#output configurations","product generation stopped"
"4145",33,18,4474,32,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",48329,168,6,47714,46226,19,31,15,1,27,20,1,0,4,345,3,2,340,1,1000000,"true"
"4146",33,18,4474,32,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4323,52,6,3855,3115,18,31,15,1,24,17,1,0,4,318,4,1,313,1,1000000,"true"
"4147",33,18,4474,32,0,0,0,0,0,0,0,20,20,50,500,500,10,10,"false",2810,37,6,2320,1634,19,30,15,1,40,34,0,1,4,340,5,1,333,1,NA,NA
"4148",33,18,4474,32,0,0,0,0,0,0,0,32,32,50,500,500,10,10,"false",2843,38,5,2355,1677,18,30,14,1,27,20,1,0,5,351,4,2,345,2,NA,NA
"4149",33,18,4474,32,0,0,0,0,0,0,0,126,126,50,200,200,10,10,"false",2201,59,7,1737,1086,17,30,15,1,26,20,0,1,4,307,4,1,301,1,NA,NA
"4150",33,18,4474,32,0,0,0,0,0,0,0,138,138,50,200,200,10,10,"false",2225,58,8,1755,1090,18,30,15,1,27,20,1,0,4,310,3,2,305,1,NA,NA
"4151",33,18,4474,32,0,0,0,0,0,0,0,141,141,50,200,200,10,10,"false",2245,58,8,1773,1105,17,31,14,1,27,20,1,0,5,314,4,1,309,1,NA,NA
"4152",33,18,4475,32,0,0,0,0,0,0,0,144,144,50,200,200,10,10,"false",2225,59,7,1755,1094,17,30,15,1,26,20,0,1,4,311,4,1,306,1,NA,NA
"4153",33,18,4510,32,0,0,0,0,0,0,0,61,61,50,100,100,10,10,"false",2036,16,6,1583,876,18,30,13,1,27,20,1,0,5,340,4,1,335,1,NA,NA
"4154",33,18,4533,32,0,0,0,0,0,0,0,69,69,50,100,100,10,10,"false",2047,16,5,1591,884,19,30,14,1,27,20,1,0,5,341,4,2,335,1,NA,NA
"4155",33,18,5235,32,0,0,0,0,0,0,0,145,145,50,50,50,10,10,"false",1978,12,6,1549,804,18,30,14,1,25,18,1,0,4,320,4,1,315,1,NA,NA
"4156",33,18,5321,32,0,0,0,0,0,0,0,103,103,50,50,50,10,10,"false",1970,13,6,1546,803,18,30,14,1,24,18,0,1,4,315,4,1,309,2,NA,NA
"4157",33,18,5757,256,94,3,0,0,3,138,91,661,890,50,5,5,10,5,"false",1629,8,6,1171,614,39,39,18,1,120,110,0,4,4,225,6,8,211,1,NA,NA
"4158",33,18,6147,72,17,0,2,0,0,34,15,576,625,50,10,10,10,8,"false",1716,9,6,1305,662,23,32,16,1,58,41,1,9,5,265,5,4,256,1,NA,NA
"4159",33,18,6161,82,16,0,1,0,0,39,15,432,486,50,10,10,10,8,"false",1733,8,6,1329,689,23,33,15,1,55,40,1,2,10,260,5,4,251,1,NA,NA
"4160",33,18,6383,77,21,0,2,0,0,37,19,378,434,50,10,10,10,8,"false",1733,8,7,1320,667,25,32,15,1,66,55,1,3,5,257,5,5,247,1,NA,NA
"4161",33,18,6943,103,43,1,3,0,0,49,40,436,525,50,10,10,10,8,"false",1789,8,6,1345,678,28,40,15,2,71,61,0,4,5,271,6,6,258,1,NA,NA
"4162",33,28,9724,32,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805309,68,6,4544,3662,20,30,21,1,1800042,18,1800018,1,4,572,4,1,567,1,NA,NA
"4163",33,28,9724,32,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805490,68,6,4670,3771,20,29,22,1,1800042,17,1800019,1,4,629,3,2,624,1,NA,NA
"4164",33,28,9724,32,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805604,70,6,4837,3933,20,30,22,1,1800043,18,1800019,0,4,573,3,2,568,1,NA,NA
"4165",33,28,9724,32,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805632,68,5,4886,3995,20,30,21,1,1800043,18,1800019,1,4,554,4,1,549,2,NA,NA
"4166",33,28,9724,32,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805659,67,6,4835,3942,20,31,22,1,1800045,20,1800019,1,4,629,4,2,623,1,NA,NA
"4167",33,28,9724,32,0,0,0,0,0,0,0,2,2,60,1000,1000,10,10,"true",1805779,66,6,4954,4055,20,30,21,1,1800043,18,1800019,0,4,635,3,2,630,1,NA,NA
"4168",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4210,53,6,3721,2991,18,32,13,1,27,21,0,1,4,336,4,2,330,1,1000000,"true"
"4169",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4327,51,6,3820,3092,18,31,15,1,28,21,1,0,4,354,5,1,348,1,1000000,"true"
"4170",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",6562,73,5,6128,5269,18,31,15,1,24,18,0,1,4,265,4,1,260,1,NA,NA
"4171",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",6590,73,5,6141,5286,18,31,14,1,25,19,0,1,4,281,4,1,276,1,NA,NA
"4172",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7035,72,5,6592,5731,18,31,14,1,24,18,0,1,4,275,4,2,269,1,NA,NA
"4173",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",19552,106,6,19019,17915,18,31,15,1,27,20,1,0,4,326,3,2,321,2,NA,NA
"4174",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",20641,107,5,20087,18969,18,31,16,1,27,21,0,0,5,347,4,1,342,1,NA,NA
"4175",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",21072,103,6,20582,19452,18,31,15,1,27,21,1,0,4,285,3,2,280,1,NA,NA
"4176",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",41042,168,6,40435,38971,19,31,15,1,27,21,0,1,4,339,5,1,333,1,1000000,"true"
"4177",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",41892,178,6,41331,39860,18,31,14,1,27,21,0,1,4,285,4,1,280,1,1000000,"true"
"4178",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",49458,169,5,48899,47437,18,31,15,1,26,20,0,1,4,290,4,1,285,1,1000000,"true"
"4179",34,17,4095,33,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",50309,176,6,49729,48254,19,31,14,1,26,20,1,0,4,305,4,2,299,1,3000000,"true"
"4180",34,17,4095,33,0,0,0,0,0,0,0,19,19,50,500,500,10,10,"false",2631,37,5,2183,1512,18,31,13,1,28,21,1,0,5,313,4,2,307,1,NA,NA
"4181",34,17,4096,33,0,0,0,0,0,0,0,143,143,50,200,200,10,10,"false",2156,57,7,1693,1043,18,31,14,1,27,21,0,1,4,305,5,2,298,1,NA,NA
"4182",34,17,4147,33,0,0,0,0,0,0,0,60,60,50,100,100,10,10,"false",2020,16,6,1593,899,18,31,13,1,27,21,0,1,4,313,4,2,307,1,NA,NA
"4183",34,17,4161,33,0,0,0,0,0,0,0,56,56,50,100,100,10,10,"false",1970,16,5,1555,856,17,31,13,1,25,18,1,0,5,305,4,1,300,1,NA,NA
"4184",34,17,4168,33,0,0,0,0,0,0,0,58,58,50,100,100,10,10,"false",1987,15,6,1564,860,17,32,12,1,28,21,1,0,4,310,4,1,305,1,NA,NA
"4185",34,17,4243,33,0,0,0,0,0,0,0,100,100,50,100,100,10,10,"false",2022,16,5,1578,876,18,31,14,1,28,21,1,0,5,329,5,1,323,1,NA,NA
"4186",34,17,4861,33,0,0,0,0,0,0,0,188,188,50,50,50,10,10,"false",1915,13,6,1511,775,17,31,13,1,24,18,0,1,4,296,4,2,290,1,NA,NA
"4187",34,17,4904,33,0,0,0,0,0,0,0,111,111,50,50,50,10,10,"false",1921,13,5,1519,782,18,31,13,1,24,18,0,1,4,295,4,2,289,1,NA,NA
"4188",34,17,4954,33,0,0,0,0,0,0,0,154,154,50,50,50,10,10,"false",1908,12,6,1502,773,18,32,14,1,24,18,0,0,5,296,4,2,290,2,NA,NA
"4189",34,17,5083,33,0,0,0,0,0,0,0,165,165,50,50,50,10,10,"false",1949,12,6,1543,807,18,31,13,1,25,18,1,0,4,297,3,2,292,2,NA,NA
"4190",34,17,5213,309,93,6,1,0,2,146,90,702,938,50,5,5,10,5,"false",1607,7,7,1149,626,49,43,19,2,122,110,1,3,6,206,9,7,190,1,NA,NA
"4191",34,17,5699,103,32,0,1,0,0,56,31,365,452,50,10,10,10,9,"false",1686,8,7,1280,659,25,33,16,1,66,57,0,3,5,248,6,5,237,1,NA,NA
"4192",34,17,6013,97,38,0,2,0,0,55,36,413,504,50,10,10,10,8,"false",1704,9,6,1291,655,26,33,16,1,82,69,1,4,7,239,5,5,229,1,NA,NA
"4193",34,17,6256,36,2,0,0,0,0,2,2,212,216,50,20,20,10,10,"false",1842,10,6,1433,726,23,31,15,1,31,25,0,1,4,291,4,3,283,1,NA,NA
"4194",34,17,6492,33,3,0,1,0,0,0,2,255,257,50,20,20,10,10,"false",1870,10,6,1445,741,23,31,15,1,37,27,1,2,6,300,4,4,292,1,NA,NA
"4195",34,17,6587,37,5,0,2,0,0,3,3,214,220,50,20,20,10,10,"false",1874,10,6,1442,729,23,31,16,1,39,31,0,3,4,303,5,3,294,1,NA,NA
"4196",34,27,9165,33,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805434,68,6,4690,3812,20,31,20,1,1800043,18,1800019,1,4,552,4,2,546,1,NA,NA
"4197",34,27,9165,33,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805437,70,5,4678,3793,20,31,21,1,1800043,18,1800019,1,4,565,4,1,560,2,NA,NA
"4198",34,27,9165,33,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805669,67,6,4935,4059,20,31,20,0,1800043,17,1800019,1,4,544,4,2,538,1,NA,NA
"4199",34,27,9165,33,0,0,0,0,0,0,0,1,1,60,1000,1000,10,10,"true",1805527,67,6,4731,3852,20,31,21,1,1800044,19,1800019,0,4,603,3,2,598,1,NA,NA
"4200",34,27,9165,33,0,0,0,0,0,0,0,1,1,60,1000,1000,10,10,"true",1805610,68,6,4910,4025,19,31,21,1,1800078,18,1800054,1,4,472,4,2,466,1,NA,NA
"4201",35,16,3732,34,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804472,50,6,3943,3229,18,32,13,1,1800047,22,1800019,1,4,359,4,1,354,1,1000000,"true"
"4202",35,16,3732,34,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7359,67,6,6941,6092,17,33,14,1,24,18,1,0,4,254,4,2,248,1,NA,NA
"4203",35,16,3732,34,0,0,0,0,0,0,0,12,12,50,500,500,10,10,"false",2655,36,6,2213,1547,18,32,17,1,28,21,1,0,5,301,5,1,295,1,NA,NA
"4204",35,16,3794,34,0,0,0,0,0,0,0,74,74,50,100,100,10,10,"false",1948,15,5,1549,857,18,32,13,1,27,21,0,1,4,286,4,2,280,1,NA,NA
"4205",35,16,3824,34,0,0,0,0,0,0,0,91,91,50,100,100,10,10,"false",1962,16,5,1557,880,17,32,13,1,28,21,0,1,4,290,3,2,285,1,NA,NA
"4206",35,16,4501,34,0,0,0,0,0,0,0,83,83,50,50,50,10,10,"false",1898,12,6,1514,797,18,33,13,1,27,20,1,0,5,273,4,1,268,1,NA,NA
"4207",35,16,6007,88,24,0,1,0,0,40,23,343,406,50,10,10,10,9,"false",1665,8,7,1283,646,24,34,14,1,66,49,1,3,11,227,5,4,218,1,NA,NA
"4208",35,26,8622,34,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805148,67,5,4424,3558,20,32,20,1,1800043,18,1800019,1,4,532,4,2,526,1,NA,NA
"4209",35,26,8622,34,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805237,66,6,4520,3622,19,31,21,1,1800043,18,1800019,1,4,528,4,1,522,1,NA,NA
"4210",35,26,8622,34,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805422,68,6,4694,3834,19,31,21,1,1800043,18,1800019,1,4,537,4,1,531,1,NA,NA
"4211",35,26,8622,34,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805450,65,6,4738,3864,20,31,20,1,1800043,18,1800019,1,4,523,4,2,517,1,NA,NA
"4212",35,26,8622,34,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805552,66,6,4861,3987,20,31,21,1,1800081,18,1800057,1,4,461,4,2,455,2,NA,NA
"4213",35,26,8622,34,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805575,67,6,4795,3911,20,31,21,1,1800044,19,1800019,0,4,586,4,2,580,1,NA,NA
"4214",35,26,8622,34,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805587,63,5,4934,4063,19,32,20,1,1800043,18,1800019,1,4,467,4,2,461,1,NA,NA
"4215",35,26,8622,34,0,0,0,0,0,0,0,1,1,60,1000,1000,10,10,"true",1805231,67,6,4506,3615,20,31,20,1,1800044,19,1800019,1,3,533,3,2,528,1,NA,NA
"4216",35,26,8622,34,0,0,0,0,0,0,0,1,1,60,1000,1000,10,10,"true",1805390,68,6,4657,3798,19,32,20,1,1800043,18,1800019,1,4,541,4,2,535,1,NA,NA
"4217",35,26,8622,34,0,0,0,0,0,0,0,2,2,60,1000,1000,10,10,"true",1805512,65,5,4824,3947,19,31,19,1,1800084,18,1800060,0,4,459,3,2,454,1,NA,NA
"4218",36,15,3385,35,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804165,51,5,3736,3024,18,33,13,1,1800049,23,1800020,0,4,257,4,1,252,1,1000000,"true"
"4219",36,15,3385,35,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",40732,172,5,40192,38719,17,33,13,1,30,24,0,1,4,265,4,2,259,1,3000000,"true"
"4220",36,15,4979,63,6,0,0,0,0,17,6,337,360,50,10,10,10,7,"false",1585,8,6,1250,645,21,33,17,1,34,27,1,0,4,212,5,2,205,1,NA,NA
"4221",36,25,8095,35,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805154,72,5,4406,3530,19,32,20,1,1800044,19,1800019,1,4,552,4,2,546,1,NA,NA
"4222",36,25,8095,35,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805308,66,6,4669,3820,20,32,21,1,1800048,23,1800019,1,4,443,4,2,437,1,NA,NA
"4223",36,25,8095,35,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805369,64,6,4654,3783,19,32,19,1,1800045,20,1800019,1,4,526,4,2,520,1,NA,NA
"4224",36,25,8095,35,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805405,66,6,4694,3838,19,32,20,1,1800043,19,1800018,1,4,521,4,2,515,2,NA,NA
"4225",36,25,8095,35,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805424,66,6,4703,3828,19,32,20,1,1800044,19,1800019,1,4,529,4,1,524,2,NA,NA
"4226",36,25,8095,35,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805485,68,6,4832,3950,19,33,20,1,1800048,23,1800019,1,4,456,4,2,450,1,NA,NA
"4227",36,25,8095,35,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805518,67,6,4884,4008,19,32,20,1,1800045,20,1800019,0,5,442,4,1,437,1,NA,NA
"4228",36,25,8095,35,0,0,0,0,0,0,0,1,1,60,1000,1000,10,10,"true",1805434,68,6,4666,3803,18,33,19,1,1800044,19,1800019,1,4,577,4,2,571,1,NA,NA
"4229",37,24,7584,36,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805263,64,6,4569,3706,19,34,20,1,1800045,20,1800019,0,5,501,4,1,496,2,NA,NA
"4230",37,24,7584,36,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805302,68,6,4619,3755,19,33,19,1,1800103,20,1800077,1,4,431,4,2,425,1,NA,NA
"4231",37,24,7584,36,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805313,69,5,4685,3816,18,33,19,1,1800045,20,1800019,0,4,435,3,2,430,1,NA,NA
"4232",37,64,46014,36,0,0,0,0,0,0,0,837,837,100,100,100,10,10,"false",5861,65,7,4442,3050,27,34,45,1,26,20,0,1,4,1206,4,2,1199,1,NA,NA
"4233",38,23,7089,37,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805245,65,6,4539,3685,19,34,19,1,1800128,21,1800102,0,4,430,4,2,424,2,NA,NA
"4234",38,23,7089,37,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805559,67,5,4832,3988,18,34,19,1,1800045,20,1800019,1,4,533,4,2,527,2,NA,NA
"4235",39,22,6610,38,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805361,62,6,4680,3830,18,35,19,0,1800046,22,1800019,0,4,490,4,2,484,2,NA,NA
"4236",39,22,6610,38,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805459,62,6,4785,3929,18,35,19,1,1800046,21,1800019,1,4,484,4,1,479,1,NA,NA
"4237",39,62,43563,38,0,0,0,0,0,0,0,892,892,100,100,100,10,10,"false",5656,63,7,4570,3211,28,36,46,1,28,22,0,0,5,870,4,2,864,1,NA,NA
"4238",39,62,43565,38,0,0,0,0,0,0,0,805,805,100,100,100,10,10,"false",5286,65,6,4186,2814,28,36,45,1,28,21,1,0,5,883,4,2,876,1,NA,NA
"4239",40,61,42422,39,0,0,0,0,0,0,0,918,918,100,100,100,10,10,"false",5362,64,7,4303,2929,27,36,44,2,28,22,0,1,4,843,4,2,837,1,NA,NA
"4240",40,61,42433,39,0,0,0,0,0,0,0,764,764,100,100,100,10,10,"false",5187,64,7,4116,2760,27,37,43,1,29,22,1,0,4,857,4,1,852,1,NA,NA
"4241",41,20,5700,40,0,0,0,0,0,0,0,0,0,60,1000,1000,10,10,"true",1805208,60,6,4636,3800,18,37,19,1,1800053,28,1800019,1,4,375,4,2,369,1,NA,NA
"4242",41,60,41197,40,0,0,0,0,0,0,0,874,874,100,100,100,10,10,"false",5182,64,6,4118,2777,26,38,46,1,30,24,0,1,4,845,5,2,838,1,NA,NA
"4243",41,60,41276,40,0,0,0,0,0,0,0,887,887,100,100,100,10,10,"false",5204,64,7,4150,2785,25,38,46,1,29,23,0,1,4,836,4,2,830,2,NA,NA
"4244",42,59,40036,41,0,0,0,0,0,0,0,634,634,100,100,100,10,10,"false",5065,64,6,4009,2678,26,38,45,1,31,25,0,1,4,836,5,1,830,2,NA,NA
"4245",42,59,40108,41,0,0,0,0,0,0,0,800,800,100,100,100,10,10,"false",5302,64,6,4255,2908,27,39,44,1,31,24,1,0,5,829,4,2,823,1,NA,NA
"4246",43,58,38944,42,0,0,0,0,0,0,0,772,772,100,100,100,10,10,"false",5475,65,6,4449,3132,26,40,43,1,32,25,1,0,5,807,5,1,800,1,NA,NA
"4247",43,58,38944,42,0,0,0,0,0,0,0,785,785,100,100,100,10,10,"false",5003,64,6,3978,2650,25,39,44,1,32,25,1,0,5,806,4,2,800,1,NA,NA
"4248",43,58,38951,42,0,0,0,0,0,0,0,854,854,100,100,100,10,10,"false",5330,65,6,4295,2976,25,39,45,1,30,23,1,0,4,817,4,1,812,1,NA,NA
"4249",44,57,37775,43,0,0,0,0,0,0,0,725,725,100,100,100,10,10,"false",5468,63,8,4186,2860,27,40,46,1,29,23,0,1,4,1062,5,1,1056,1,NA,NA
"4250",44,57,37849,43,0,0,0,0,0,0,0,741,741,100,100,100,10,10,"false",5038,63,7,4014,2702,25,41,45,1,32,26,0,0,5,804,5,1,798,1,NA,NA
"4251",44,57,37861,43,0,0,0,0,0,0,0,675,675,100,100,100,10,10,"false",5057,63,7,4023,2692,27,41,43,1,32,25,0,1,4,814,4,2,808,2,NA,NA
"4252",45,56,36707,44,0,0,0,0,0,0,0,637,637,100,100,100,10,10,"false",4966,64,7,3929,2657,27,41,80,1,33,27,0,0,5,777,4,2,771,1,NA,NA
"4253",45,56,36726,44,0,0,0,0,0,0,0,657,657,100,100,100,10,10,"false",5214,63,7,4153,2880,28,41,84,1,33,26,0,1,4,796,4,2,790,2,NA,NA
"4254",45,56,36783,44,0,0,0,0,0,0,0,725,725,100,100,100,10,10,"false",5285,63,8,4233,2954,27,42,77,1,33,26,1,0,5,793,4,2,787,2,NA,NA
"4255",45,56,36786,44,0,0,0,0,0,0,0,690,690,100,100,100,10,10,"false",5244,64,7,3963,2685,26,81,45,2,32,25,1,0,5,1017,4,2,1011,2,NA,NA
"4256",45,56,36845,44,0,0,0,0,0,0,0,941,941,100,100,100,10,10,"false",4890,63,6,3841,2567,28,41,79,1,32,26,0,1,4,792,4,2,786,1,NA,NA
"4257",46,55,35593,45,0,0,0,0,0,0,0,699,699,100,100,100,10,10,"false",5120,64,8,4070,2804,27,43,47,1,32,25,1,0,5,822,5,1,816,2,NA,NA
"4258",46,55,35620,45,0,0,0,0,0,0,0,723,723,100,100,100,10,10,"false",4942,64,8,3926,2630,26,42,43,1,32,26,0,1,4,793,4,2,787,2,NA,NA
"4259",46,55,35625,45,0,0,0,0,0,0,0,731,731,100,100,100,10,10,"false",4967,63,7,3939,2675,27,42,51,1,33,26,0,1,4,796,4,1,791,2,NA,NA
"4260",46,55,35658,45,0,0,0,0,0,0,0,700,700,100,100,100,10,10,"false",4942,64,6,3900,2631,27,42,46,1,33,26,1,0,5,816,5,1,810,1,NA,NA
"4261",46,55,35661,45,0,0,0,0,0,0,0,665,665,100,100,100,10,10,"false",5145,64,7,3890,2579,27,42,43,2,32,25,1,0,5,1031,4,2,1025,2,NA,NA
"4262",46,55,35691,45,0,0,0,0,0,0,0,662,662,100,100,100,10,10,"false",4979,63,7,3954,2676,27,42,46,2,33,26,0,1,4,799,4,2,793,1,NA,NA
"4263",46,55,35716,45,0,0,0,0,0,0,0,670,670,100,100,100,10,10,"false",4877,63,7,3829,2578,26,43,47,1,33,26,1,0,5,822,4,2,816,1,NA,NA
"4264",47,54,34513,46,0,0,0,0,0,0,0,690,690,100,100,100,10,10,"false",5106,63,7,4088,2833,27,43,48,1,34,27,1,0,5,789,4,2,783,1,NA,NA
"4265",47,54,34528,46,0,0,0,0,0,0,0,674,674,100,100,100,10,10,"false",4907,64,7,3887,2643,26,44,45,1,33,26,1,0,5,794,4,2,788,1,NA,NA
"4266",47,54,34553,46,0,0,0,0,0,0,0,622,622,100,100,100,10,10,"false",4930,64,7,3885,2638,26,43,44,1,34,27,0,1,4,820,4,2,814,1,NA,NA
"4267",47,54,34644,46,0,0,0,0,0,0,0,605,605,100,100,100,10,10,"false",4926,64,7,3927,2633,26,43,46,1,33,26,1,0,5,773,4,2,766,1,NA,NA
"4268",48,53,33471,47,0,0,0,0,0,0,0,647,647,100,100,100,10,10,"false",4627,63,7,3602,2359,26,44,44,1,32,25,0,1,4,802,4,1,796,1,NA,NA
"4269",48,53,33494,47,0,0,0,0,0,0,0,658,658,100,100,100,10,10,"false",4630,64,7,3622,2383,26,44,44,1,34,27,1,0,5,782,4,2,775,1,NA,NA
"4270",48,53,33531,47,0,0,0,0,0,0,0,636,636,100,100,100,10,10,"false",4949,63,7,3926,2687,27,44,48,1,33,26,0,1,5,793,4,2,787,2,NA,NA
"4271",49,52,32432,48,0,0,0,0,0,0,0,604,604,100,100,100,10,10,"false",4491,64,7,3501,2284,25,45,44,1,34,27,1,0,5,763,4,2,757,2,NA,NA
"4272",49,52,32466,48,0,0,0,0,0,0,0,448,448,100,100,100,10,10,"false",4582,64,7,3587,2359,26,45,47,2,31,24,1,0,5,767,4,2,761,1,NA,NA
"4273",49,52,32468,48,0,0,0,0,0,0,0,668,668,100,100,100,10,10,"false",4437,62,7,3429,2194,25,45,46,2,34,27,0,1,4,780,4,2,774,2,NA,NA
"4274",49,52,32476,48,0,0,0,0,0,0,0,850,850,100,100,100,10,10,"false",4493,63,7,3482,2249,26,45,44,1,32,25,1,0,5,785,4,2,779,2,NA,NA
"4275",49,52,32482,48,0,0,0,0,0,0,0,599,599,100,100,100,10,10,"false",4917,64,7,3891,2666,25,92,45,1,33,27,0,1,4,754,5,1,747,1,NA,NA
"4276",49,52,32503,48,0,0,0,0,0,0,0,516,516,100,100,100,10,10,"false",4507,63,7,3508,2282,27,45,48,1,34,27,1,1,4,768,4,1,761,1,NA,NA
"4277",49,52,32527,48,0,0,0,0,0,0,0,631,631,100,100,100,10,10,"false",4616,63,7,3622,2393,26,45,45,1,34,27,1,0,5,767,4,2,760,1,NA,NA
"4278",50,51,31390,49,0,0,0,0,0,0,0,557,557,100,100,100,10,10,"false",4512,63,7,3530,2317,26,46,48,1,35,28,0,1,5,750,4,2,744,1,NA,NA
"4279",50,51,31408,49,0,0,0,0,0,0,0,556,556,100,100,100,10,10,"false",4618,63,7,3602,2385,26,46,47,1,35,28,0,1,4,785,4,2,779,1,NA,NA
"4280",50,51,31408,49,0,0,0,0,0,0,0,663,663,100,100,100,10,10,"false",4560,64,8,3580,2368,27,46,45,1,35,28,0,1,4,749,4,2,743,1,NA,NA
"4281",50,51,31431,49,0,0,0,0,0,0,0,611,611,100,100,100,10,10,"false",4412,63,8,3394,2175,26,47,48,1,34,27,1,0,5,785,4,2,779,1,NA,NA
"4282",50,51,31437,49,0,0,0,0,0,0,0,618,618,100,100,100,10,10,"false",4338,63,7,3368,2145,25,46,46,1,34,27,1,0,5,742,5,1,736,1,NA,NA
"4283",50,51,31453,49,0,0,0,0,0,0,0,601,601,100,100,100,10,10,"false",4412,64,7,3425,2203,26,46,45,1,34,28,0,1,4,757,4,2,751,1,NA,NA
"4284",50,51,31456,49,0,0,0,0,0,0,0,706,706,100,100,100,10,10,"false",4395,63,7,3417,2196,25,47,45,1,34,27,1,0,5,751,4,2,745,1,NA,NA
"4285",50,51,31471,49,0,0,0,0,0,0,0,636,636,100,100,100,10,10,"false",4537,62,8,3568,2341,27,45,47,1,34,28,0,1,4,740,5,1,733,1,NA,NA
"4286",50,51,31473,49,0,0,0,0,0,0,0,587,587,100,100,100,10,10,"false",4662,64,7,3691,2475,25,47,43,2,34,27,1,0,5,743,4,2,737,2,NA,NA
"4287",50,51,31477,49,0,0,0,0,0,0,0,604,604,100,100,100,10,10,"false",4353,63,7,3385,2168,26,47,44,1,35,28,1,0,5,738,4,2,732,2,NA,NA
"4288",50,51,31487,49,0,0,0,0,0,0,0,564,564,100,100,100,10,10,"false",4492,62,7,3516,2302,26,47,46,1,35,28,0,1,4,745,4,2,739,2,NA,NA
"4289",50,51,31583,49,0,0,0,0,0,0,0,717,717,100,100,100,10,10,"false",4352,63,8,3369,2148,25,46,46,1,35,28,0,1,4,754,4,2,747,1,NA,NA
"4290",51,50,30366,50,0,0,0,0,0,0,0,448,448,100,100,100,10,10,"false",4403,64,6,3422,2207,27,47,46,1,34,27,1,0,4,750,4,2,744,1,NA,NA
"4291",51,50,30405,50,0,0,0,0,0,0,0,631,631,100,100,100,10,10,"false",4356,63,7,3389,2193,25,48,46,1,35,28,0,1,4,735,4,2,729,2,NA,NA
