"","#features","#attributes","#binary constraints","#edges in BIG","#edges in Mutex graph","#mandatory relations","#mutex groups","#or groups","#xor groups","#implies","#excludes","#complex constraints","#cross tree constraints","#variables","#configurations","#distinct configurations","max domain size","real max domain size","enable or groups","Synthesis","Domain extraction","Feature and attribute extraction","Binary implications","Implication and Mutex graph","Hierarchy","Place attributes","Mandatory features","Feature groups","Mutex","Or","Xor","Group processing","Cross tree constraints","Binary implies","Binary excludes","Complex constraints","AFM construction"
"164",4,7,261660,3,0,0,0,0,0,0,0,15,15,10,10000,10000,5000,4353,"false",1347326,151,6,3898,50,15,52,1,11,5,0,1,3,1343112,2,2,1343108,1
"165",4,7,261726,3,0,0,0,0,0,0,0,14,14,10,10000,10000,5000,4348,"false",1341528,141,6,3778,52,15,46,1,11,5,0,1,3,1337448,2,2,1337444,1
"166",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9777,5,5,"false",791,63,5,570,39,25,4,1,10,5,0,1,3,63,7,2,54,1
"167",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9786,5,5,"false",1077,62,5,907,9,14,4,1,10,4,1,0,4,63,6,1,56,1
"168",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9790,5,5,"false",716,63,5,548,10,14,3,0,10,4,1,0,4,62,6,1,55,0
"169",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9790,5,5,"false",726,63,5,555,9,14,4,1,10,4,1,0,4,64,6,1,57,0
"170",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9791,5,5,"false",1027,75,5,528,141,90,4,1,10,4,1,0,4,121,67,1,53,1
"171",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9792,5,5,"false",737,62,6,546,18,20,4,1,10,4,0,1,3,62,6,2,54,1
"172",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9800,5,5,"false",721,62,5,551,10,14,3,1,10,5,0,0,3,63,6,1,56,1
"173",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9801,5,5,"false",722,63,5,554,9,14,4,0,10,4,1,0,4,62,6,1,55,1
"174",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9802,5,5,"false",709,63,5,534,9,15,3,1,10,4,1,0,4,67,6,1,60,0
"175",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9805,5,5,"false",709,65,5,535,9,14,4,1,10,4,1,0,4,65,6,1,58,1
"176",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9806,5,5,"false",742,65,5,569,9,14,4,1,10,4,1,0,4,63,6,1,56,1
"177",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9808,5,5,"false",722,63,5,549,9,14,3,1,10,4,1,0,4,65,6,1,58,1
"178",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9808,5,5,"false",1005,65,5,577,129,138,4,0,11,5,1,0,4,69,9,1,58,1
"179",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9811,5,5,"false",723,66,5,549,9,14,3,1,10,5,0,0,3,64,6,2,56,1
"180",5,6,242,4,0,0,0,0,0,0,0,0,0,10,10000,9816,5,5,"false",724,64,5,555,9,14,4,0,10,5,0,1,3,62,6,2,54,1
"181",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9992,10,10,"false",807,87,5,583,10,14,4,0,11,5,0,1,3,91,5,2,84,1
"182",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9993,10,10,"false",821,82,5,603,9,14,4,0,10,5,0,1,3,93,6,2,85,1
"183",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9994,10,10,"false",780,77,5,567,9,15,3,1,10,4,1,0,4,91,6,1,84,0
"184",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9995,10,10,"false",779,85,6,557,9,14,4,0,10,5,0,1,3,92,6,2,84,1
"185",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9995,10,10,"false",785,82,5,567,10,14,3,1,10,4,1,0,4,92,6,1,85,1
"186",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9995,10,10,"false",803,80,6,584,10,14,4,0,10,5,0,1,3,93,6,2,85,1
"187",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9996,10,10,"false",781,82,5,561,10,14,4,1,10,4,1,0,4,92,6,1,85,1
"188",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9997,10,10,"false",788,84,5,568,10,14,4,1,10,4,0,1,4,91,5,1,84,1
"189",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9997,10,10,"false",800,87,5,575,10,14,4,0,11,5,0,1,3,91,5,1,84,1
"190",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",779,78,5,562,10,14,3,1,10,4,1,0,4,93,6,1,86,1
"191",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",782,83,5,562,9,14,4,0,11,5,0,1,3,92,5,2,85,1
"192",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",784,85,5,561,10,13,4,1,10,4,1,0,4,92,6,1,85,1
"193",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",806,79,5,590,9,14,4,0,11,5,0,1,3,92,5,2,85,1
"194",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",807,87,5,583,9,14,4,1,10,4,0,1,3,92,5,2,85,1
"195",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",808,84,6,583,10,14,4,0,11,5,0,1,3,95,5,2,88,0
"196",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",792,97,6,558,9,14,4,1,10,4,0,1,3,91,5,2,84,1
"197",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",798,101,5,562,10,14,4,1,10,4,0,1,4,90,5,2,83,1
"198",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",801,95,6,567,9,15,3,1,10,4,1,0,4,93,6,1,86,0
"199",5,6,422,4,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",801,100,6,563,10,14,4,0,11,5,0,1,3,92,5,2,85,0
"200",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,9998,20,20,"false",914,86,5,658,10,15,4,0,10,5,0,1,3,125,6,2,117,1
"201",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,9999,20,20,"false",947,121,6,653,11,14,4,0,11,5,0,1,4,125,5,1,118,1
"202",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",916,97,6,648,11,14,4,1,10,4,0,1,4,125,5,2,118,0
"203",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",918,99,5,648,11,14,4,1,10,4,1,0,4,125,6,1,118,1
"204",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",922,99,5,651,10,14,4,1,10,4,1,0,4,125,6,1,118,1
"205",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",924,104,5,647,10,14,4,1,10,4,1,0,4,125,6,1,118,1
"206",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",924,107,6,647,11,15,3,1,10,5,0,1,3,123,6,2,115,1
"207",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",925,105,6,649,10,14,4,1,10,4,0,1,4,124,5,1,117,1
"208",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",929,106,5,652,11,14,4,1,10,4,1,0,4,124,6,1,117,1
"209",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",930,108,6,650,10,14,4,1,10,4,0,1,4,125,6,1,118,1
"210",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",933,99,5,664,10,15,3,1,10,4,1,0,4,124,6,1,117,1
"211",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",934,106,5,656,11,14,4,0,11,5,0,1,4,125,5,1,118,1
"212",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",934,110,6,651,11,14,4,1,10,4,1,0,4,125,6,1,118,1
"213",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",937,112,6,654,11,14,4,1,10,5,0,0,3,124,6,2,116,1
"214",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",938,108,6,657,11,15,3,1,10,5,0,0,3,126,6,2,118,1
"215",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",938,110,6,656,10,14,4,1,10,4,1,0,4,126,6,2,118,1
"216",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",939,107,5,663,11,14,4,1,10,4,1,0,4,123,6,1,116,1
"217",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",951,123,5,657,9,14,4,0,11,5,0,1,3,125,5,2,118,0
"218",5,6,782,4,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",961,122,6,667,10,15,4,0,10,4,1,0,4,125,6,1,118,1
"219",5,6,1862,4,0,0,0,0,0,0,0,4,4,10,10000,10000,50,50,"false",1213,101,5,775,11,15,4,1,10,4,0,1,3,290,5,2,283,1
"220",5,6,1862,4,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",1222,107,6,780,11,14,4,1,10,4,0,1,4,287,5,1,280,1
"221",5,6,1862,4,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",1223,97,6,788,11,14,5,0,10,5,0,1,3,291,6,2,283,1
"222",5,6,1862,4,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",1229,112,6,777,11,15,4,1,10,4,0,1,4,291,6,1,284,1
"223",5,6,1862,4,0,0,0,0,0,0,0,9,9,10,10000,10000,50,50,"false",1214,100,5,777,11,14,5,0,11,5,0,1,3,288,5,2,281,1
"224",5,6,1862,4,0,0,0,0,0,0,0,9,9,10,10000,10000,50,50,"false",1226,113,5,776,11,14,5,0,10,5,0,0,4,289,6,2,281,1
"225",5,6,1862,4,0,0,0,0,0,0,0,9,9,10,10000,10000,50,50,"false",1234,116,6,781,12,14,4,1,10,4,1,0,4,289,6,1,282,1
"226",5,6,1862,4,0,0,0,0,0,0,0,10,10,10,10000,10000,50,50,"false",1242,117,6,788,12,14,4,1,10,4,1,0,4,288,6,1,280,1
"227",5,6,1862,4,0,0,0,0,0,0,0,11,11,10,10000,10000,50,50,"false",1227,117,5,774,11,14,4,1,10,4,1,0,4,289,6,1,282,1
"228",5,6,1862,4,0,0,0,0,0,0,0,11,11,10,10000,10000,50,50,"false",1233,115,5,778,11,14,4,1,10,4,1,0,4,292,6,1,285,1
"229",5,6,1862,4,0,0,0,0,0,0,0,11,11,10,10000,10000,50,50,"false",1234,112,6,785,12,14,4,1,10,4,1,0,4,288,6,1,281,1
"230",5,6,1862,4,0,0,0,0,0,0,0,12,12,10,10000,10000,50,50,"false",1228,109,5,788,11,14,4,1,10,4,1,0,4,285,6,1,278,1
"231",5,6,1862,4,0,0,0,0,0,0,0,13,13,10,10000,10000,50,50,"false",1232,105,5,791,11,14,4,1,10,4,0,1,4,289,6,1,281,1
"232",5,6,1862,4,0,0,0,0,0,0,0,14,14,10,10000,10000,50,50,"false",1210,100,6,774,11,14,4,1,10,4,0,1,4,288,6,1,281,1
"233",5,6,1862,4,0,0,0,0,0,0,0,16,16,10,10000,10000,50,50,"false",1233,115,6,777,11,14,5,0,10,5,0,0,4,292,6,1,285,1
"234",5,6,1862,4,0,0,0,0,0,0,0,17,17,10,10000,10000,50,50,"false",1256,111,5,788,11,14,5,0,10,5,0,1,3,310,6,2,302,1
"235",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1787,102,5,948,13,14,6,0,11,5,0,1,3,686,5,2,679,1
"236",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1787,103,5,945,13,14,5,1,11,5,0,1,3,686,5,2,679,2
"237",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1789,115,5,940,13,14,5,1,11,5,0,1,3,681,5,2,674,2
"238",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1792,105,5,950,12,15,5,0,11,5,0,1,3,686,5,2,679,2
"239",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1792,117,5,938,13,14,5,1,10,4,1,0,4,685,6,2,677,2
"240",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1793,113,5,941,13,14,5,1,11,5,0,1,3,689,5,2,682,1
"241",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1797,117,6,940,12,15,5,0,11,5,0,1,4,687,6,1,680,2
"242",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1798,123,5,937,13,14,5,1,10,4,1,0,4,689,6,2,681,1
"243",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1799,116,6,942,13,14,5,0,11,5,0,1,3,689,6,1,682,1
"244",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1800,121,6,940,13,14,5,1,10,4,1,0,4,687,6,2,679,2
"245",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1801,121,5,940,13,15,5,0,11,5,0,1,4,687,6,1,680,2
"246",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1804,101,5,963,13,14,5,1,10,4,1,0,4,690,6,1,683,1
"247",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1805,122,6,941,13,14,5,1,10,4,1,0,4,690,6,2,682,1
"248",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1806,101,5,962,14,14,5,1,10,5,0,0,4,691,6,2,683,1
"249",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1810,101,5,968,12,14,5,1,10,4,0,1,4,689,6,1,682,2
"250",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1811,117,6,957,13,14,6,0,11,5,0,1,3,685,5,2,678,1
"251",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1812,119,5,959,13,14,6,0,11,5,0,1,3,684,5,2,677,1
"252",5,6,3662,4,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",1813,118,6,960,13,14,5,1,11,5,0,1,3,683,5,2,676,1
"253",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3041,120,6,1349,14,14,6,0,11,5,0,1,3,1517,5,2,1510,2
"254",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3048,107,5,1359,14,14,6,1,10,4,1,0,4,1529,6,1,1522,1
"255",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3053,123,6,1350,14,14,6,1,10,4,1,0,4,1526,6,1,1519,1
"256",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3055,114,5,1360,14,14,6,1,10,4,1,0,4,1529,6,1,1522,1
"257",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3061,128,5,1349,15,14,6,0,11,5,0,1,3,1531,5,2,1524,1
"258",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3065,109,5,1376,14,14,6,1,10,4,1,0,4,1527,6,1,1520,1
"259",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3069,122,6,1348,14,14,6,1,10,4,0,1,4,1545,6,1,1538,1
"260",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3069,125,5,1344,15,14,6,1,10,4,1,0,4,1545,6,1,1538,2
"261",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3074,123,5,1358,15,14,6,1,10,4,1,0,4,1540,6,1,1533,1
"262",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3075,119,6,1368,14,14,5,1,10,5,0,1,3,1534,6,2,1526,1
"263",5,6,7262,4,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3078,132,6,1353,14,14,6,0,11,5,0,1,3,1539,5,2,1532,1
"264",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9494,106,5,1515,19,14,12,0,11,5,0,1,3,7807,5,2,7800,1
"265",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9505,111,6,1517,19,15,11,1,10,4,1,0,4,7812,6,1,7805,1
"266",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9517,108,6,1539,19,15,11,1,10,4,1,0,4,7804,6,1,7796,1
"267",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9529,117,6,1511,19,14,12,1,10,4,0,1,3,7835,5,2,7828,1
"268",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9532,114,5,1522,19,14,12,0,10,5,0,1,3,7832,6,2,7824,1
"269",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9535,110,5,1529,18,15,11,1,10,4,1,0,4,7832,6,1,7825,1
"270",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9536,113,6,1521,19,14,12,0,11,5,0,1,3,7836,5,2,7829,2
"271",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9541,115,5,1525,19,15,11,1,10,5,0,1,3,7837,6,2,7829,1
"272",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9543,114,6,1525,19,15,12,1,10,4,1,0,4,7837,6,1,7829,1
"273",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9545,106,5,1530,18,15,11,1,10,4,1,0,4,7843,6,1,7836,2
"274",5,6,18062,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9602,111,5,1532,18,14,11,1,10,5,0,0,3,7893,6,2,7885,2
"275",5,6,18063,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9464,107,6,1519,19,14,12,1,10,4,1,0,4,7772,6,1,7765,1
"276",5,6,18063,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9491,119,6,1537,19,14,11,1,11,5,0,1,3,7768,5,2,7761,2
"277",5,6,18063,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9507,101,6,1517,19,14,12,1,10,4,0,1,4,7823,6,1,7816,1
"278",5,6,18063,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9517,107,6,1525,18,14,12,1,10,4,1,0,4,7821,6,1,7814,1
"279",5,6,18063,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9530,107,6,1528,19,14,12,1,10,4,0,1,4,7830,6,1,7823,1
"280",5,6,18063,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9538,118,6,1524,18,14,11,1,10,5,0,1,3,7830,6,2,7822,1
"281",5,6,18064,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9481,112,5,1514,18,15,11,1,10,4,1,0,4,7791,6,1,7784,1
"282",5,6,18064,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9533,108,5,1542,18,15,11,1,10,5,0,1,3,7818,6,2,7810,1
"283",5,6,18064,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9552,104,5,1509,19,15,11,1,10,4,1,0,4,7875,6,1,7868,1
"284",5,6,18064,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9968,111,6,1534,18,15,11,1,10,4,1,0,4,8256,6,2,8248,2
"285",5,6,18065,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9511,113,5,1529,19,14,12,0,11,5,0,1,3,7801,5,2,7794,2
"286",5,6,18065,4,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",9512,111,5,1528,19,15,11,1,10,4,1,0,4,7808,6,1,7801,2
"287",5,6,36352,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34831,123,5,1458,24,15,17,0,11,5,1,0,4,33172,6,2,33164,1
"288",5,6,36358,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34903,108,5,1444,22,14,16,1,11,5,0,1,3,33275,6,1,33268,1
"289",5,6,36359,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",35020,122,5,1480,23,15,16,1,10,4,1,0,4,33341,6,2,33333,1
"290",5,6,36362,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",35707,118,6,2515,22,15,15,1,10,4,1,0,4,32999,6,2,32991,1
"291",5,6,36367,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34978,118,5,1473,22,15,16,1,11,5,0,1,3,33311,6,1,33304,1
"292",5,6,36369,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34806,121,6,1455,23,15,16,1,11,5,0,1,3,33150,6,1,33143,2
"293",5,6,36374,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34696,117,5,1514,23,14,17,0,11,5,1,0,4,32987,6,2,32979,1
"294",5,6,36377,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",35958,118,5,2532,22,15,15,1,10,4,1,0,4,33234,6,2,33225,1
"295",5,6,36381,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34838,119,6,1487,22,15,16,1,10,4,1,0,4,33155,6,2,33147,1
"296",5,6,36386,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34915,117,5,1450,442,14,16,0,10,4,1,0,4,32852,6,1,32845,1
"297",5,6,36387,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",35772,115,5,2419,22,15,15,1,10,4,0,1,4,33163,6,1,33156,2
"298",5,6,36395,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34915,119,5,1473,23,14,18,0,11,5,1,0,4,33245,6,2,33237,1
"299",5,6,36404,4,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",34816,110,5,1460,23,15,17,0,425,5,1,0,418,32754,6,2,32746,1
"300",5,6,78589,4,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1986,"false",163929,130,5,3155,27,15,21,1,10,5,0,1,3,160554,6,2,160546,2
"301",5,6,78605,4,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1992,"false",163823,121,6,2927,28,15,21,1,11,5,0,1,3,160682,5,2,160675,1
"302",5,6,78654,4,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1990,"false",164706,128,6,3769,32,14,21,1,10,5,0,1,3,160714,6,2,160706,1
"303",5,6,78676,4,0,0,0,0,0,0,0,3,3,10,10000,10000,2000,1990,"false",164963,120,6,3047,28,15,21,1,10,5,0,1,3,161704,5,2,161696,1
"304",5,6,78725,4,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1992,"false",164600,118,6,3472,28,15,21,1,11,5,0,1,3,160918,5,2,160911,1
"305",5,6,78726,4,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1989,"false",161711,120,6,3484,28,15,21,1,10,4,1,0,4,158015,6,1,158008,1
"306",5,6,78728,4,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1989,"false",163010,111,6,3099,29,15,21,1,10,4,1,0,4,159708,6,1,159701,1
"307",5,6,78728,4,0,0,0,0,0,0,0,3,3,10,10000,10000,2000,1991,"false",162527,116,5,3070,29,15,22,0,11,5,0,1,4,159248,6,1,159241,1
"308",5,6,78732,4,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1988,"false",164374,120,6,2938,28,14,22,1,10,4,1,0,4,161222,6,1,161215,1
"309",5,6,78741,4,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1988,"false",163819,135,5,3369,28,15,21,1,10,4,1,0,4,160224,6,1,160217,1
"310",5,6,78768,4,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1988,"false",164623,112,5,3356,29,15,21,1,10,4,1,0,4,161063,6,1,161056,1
"311",5,6,78785,4,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1992,"false",164542,120,6,3026,27,14,22,0,11,5,0,1,4,161304,6,1,161297,2
"312",5,6,78799,4,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1992,"false",164345,134,5,3012,28,14,21,0,10,5,0,1,3,161107,5,2,161100,1
"313",5,6,78815,4,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1991,"false",163157,134,6,3434,27,15,21,1,11,5,0,1,3,159496,5,2,159489,2
"314",5,6,78818,4,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1990,"false",165045,125,5,3537,28,15,21,1,10,4,0,1,4,161291,6,1,161284,1
"315",5,6,78822,4,0,0,0,0,0,0,0,3,3,10,10000,10000,2000,1991,"false",165879,118,6,2878,27,15,21,1,11,5,0,1,3,162790,5,2,162783,1
"316",5,6,78834,4,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1990,"false",164392,126,5,2865,28,15,21,1,10,5,0,1,3,161308,6,2,161300,2
"317",5,6,78854,4,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1995,"false",164077,134,5,3130,27,15,21,1,11,5,0,1,3,160719,5,2,160712,2
"318",5,6,78921,4,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1994,"false",165248,117,6,3280,28,15,22,0,11,5,0,1,3,161757,5,2,161750,1
"319",5,6,78928,4,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1991,"false",163761,134,5,3268,29,15,21,1,10,5,0,0,4,160266,6,2,160258,1
"320",5,6,78963,4,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1993,"false",164478,118,6,3067,29,15,21,1,10,5,0,1,3,161201,6,2,161193,1
"321",5,6,210555,4,0,0,0,0,0,0,0,19,19,10,10000,10000,5000,4326,"false",939892,121,6,5495,56,38,36,1,10,4,1,0,4,934072,10,1,934061,1
"322",5,6,210656,4,0,0,0,0,0,0,0,11,11,10,10000,10000,5000,4332,"false",931335,137,6,3810,41,15,36,1,11,5,0,1,3,927254,5,2,927247,2
"323",5,6,210819,4,0,0,0,0,0,0,0,5,5,10,10000,10000,5000,4348,"false",910140,146,5,3740,43,15,36,1,11,5,0,1,3,906119,5,2,906112,2
"324",5,6,210834,4,0,0,0,0,0,0,0,3,3,10,10000,10000,5000,4342,"false",935635,139,5,3787,40,14,37,0,11,5,0,1,4,931579,6,1,931571,1
"325",5,6,210902,4,0,0,0,0,0,0,0,6,6,10,10000,10000,5000,4329,"false",932510,137,5,3952,58,26,34,1,11,5,0,1,3,928261,6,2,928253,1
"326",5,6,210943,4,0,0,0,0,0,0,0,9,9,10,10000,10000,5000,4327,"false",926090,150,5,3778,43,15,36,1,10,4,1,0,4,922029,6,1,922022,1
"327",5,6,211035,4,0,0,0,0,0,0,0,6,6,10,10000,10000,5000,4359,"false",948346,150,6,3797,43,15,36,0,11,5,0,1,3,944265,6,1,944258,1
"328",5,6,211055,4,0,0,0,0,0,0,0,16,16,10,10000,10000,5000,4344,"false",955786,146,6,3713,42,15,35,0,11,5,0,1,4,951794,6,1,951787,2
